initial over.
Values:
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	

Policy:
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

evaluation over.
update over.
iteration 1
Values:
473.4953409365563	483.4694060080475	493.33470252761464	502.96623534578407	512.2496429068174	521.1203854279772	529.5645074389422	537.596875086107	545.2406859225903	552.5176958036966	559.4464508952951	566.0432819855563	572.3231448513907	578.2996211378801	583.9841322858148	589.3841614898665	594.4996425128468	599.3161437890325	603.7942298724873	607.8587717206689	611.4003979734559	
473.29390319773415	483.2679682689494	493.13326478801326	502.764797605773	512.0482051666061	520.9189476876982	529.3630696986467	537.3954373458065	545.039248182294	552.3162580634059	559.2450131550131	565.8418442452836	572.1217071111299	578.0981833976289	583.7826945455746	589.1827237496395	594.2982047726332	599.1147060488292	603.5927921322991	607.6573339804924	611.1989602332925	
473.00050840923114	482.974573480448	492.8398699995106	502.471402817262	511.75481037807583	520.6255528991451	529.0696749100646	537.1020425572013	544.7458533936701	552.0228632747654	558.9516183663609	565.5484494566227	571.8283123224644	577.8047886089589	583.4892997569052	588.8893289609663	594.0048099839603	598.8213112601584	603.299397343627	607.3639391918214	610.9055654446227	
472.5983173079586	482.57238237917767	492.4376788982414	502.0692117159879	511.3526192767876	520.2233617978343	528.6674838087331	536.6998514558475	544.3436622922983	551.6206721733795	558.5494272649629	565.1462583552167	571.4261212210522	577.4025975075424	583.0871086554823	588.4871378595424	593.6026188825343	598.4191201587312	602.897206242201	606.9617480903938	610.5033743431972	
472.0703804602397	482.0444455314595	491.9097420505268	501.541274868271	510.8246824290621	519.6954249500955	528.1395469609782	536.1719146080773	543.815725444511	551.0927353255811	558.0214904171529	564.6183215073976	570.8981843732254	576.8746606597103	582.5591718076467	587.9592010117025	593.0746820346938	597.8911833108882	602.3692693943566	606.4338112425501	609.9754374953519	
471.3973165306623	481.3713816018872	491.23667812095874	500.8682109387023	510.1516184994906	519.0223610205139	527.4664830313877	535.4988506784754	543.1426615148987	550.4196713959591	557.3484264875212	563.94525757776	570.2251204435798	576.2015967300576	581.886107877988	587.2861370820414	592.4016181050312	597.2181193812214	601.6962054646893	605.7607473128835	609.302373565684	
470.5553741069611	480.529439178188	490.394735697265	500.02626851501265	509.30967607579925	518.1804185968205	526.6245406076874	534.6569082547677	542.3007190911861	549.5777289722391	556.506484063795	563.103315154026	569.3831780198414	575.3596543063146	581.0441654542427	586.4441946582928	591.5596756812766	596.3761769574683	600.8542630409286	604.9188048891192	608.4604311419228	
469.5150213461547	479.4890864173833	489.3543829364669	498.98591575421966	508.2693233150085	517.1400658360267	525.5841878468923	533.6165554939739	541.2603663303861	548.5373762114352	555.4661313029869	562.0629623932109	568.3428252590204	574.3193015454888	580.003812693419	585.4038418974643	590.5193229204461	595.3358241966334	599.8139102800938	603.8784521282881	607.4200783810842	
468.23974737530517	478.2138124465385	488.0791089656276	497.7106417833858	506.99404934418	515.8647918652016	524.3089138760657	532.3412815231426	539.9850923595528	547.2621022405991	554.1908573321499	560.7876884223766	567.0675512881832	573.044027574651	578.7285387225701	584.1285679266182	589.2440489495957	594.0605502257827	598.5386363092426	602.6031781574313	606.1448044102334	
466.6847749899497	476.65884006118887	486.5241365802844	496.15566939805143	505.43907695884684	514.3098194798738	522.7539414907377	530.7863091378199	538.4301199742308	545.7071298552758	552.6358849468243	559.2327160370507	565.5125789028571	571.4890551893205	577.1735663372431	582.5735955412886	587.6890765642643	592.5055778404502	596.9836639239121	601.0482057720981	604.5898320248978	
464.79552461789774	474.76958968913846	484.6348862082427	494.26641902601654	503.54982658681666	512.4205691078444	520.8646911187154	528.8970587657977	536.5408696022121	543.8178794832587	550.7466345748095	557.3434656650345	563.6233285308398	569.599804817313	575.2843159652333	580.6843451692785	585.7998261922515	590.6163274684409	595.0944135519006	599.1589554000891	602.700581652887	
462.50573284629195	472.4797979175365	482.34509443664984	491.97662725442814	501.2600348152366	510.13077733627057	518.5748993471415	526.6072669942297	534.2510778306474	541.5280877117004	548.4568428032513	555.0536738934778	561.3335367592879	567.3100130457617	572.9945241936838	578.3945533977284	583.5100344207049	588.326535696895	592.804621780352	596.8691636285432	600.4107898813418	
459.73502469374046	469.70908976498987	479.5743862841119	489.2059191018981	498.4893266627139	507.3600691837529	515.8041911946298	523.8365588417234	531.4803696781447	538.7573795592028	545.6861346507599	552.2829657409931	558.5628286068066	564.5393048932781	570.2238160412006	575.6238452452492	580.73932626823	585.5558275444204	590.0339136278825	594.0984554760732	597.6400817288713	
456.38547110590355	466.35953617715717	476.22483269628856	485.8563655140857	495.1397730749058	504.0105155959527	512.4546376068383	520.4870052539328	528.1308160903646	535.4078259714258	542.3365810629921	548.9334121532262	555.2132750190408	561.189751305516	566.874262453446	572.2742916574946	577.3897726804773	582.2062739566724	586.6843600401382	590.74890188833	594.2905281411334	
452.3367662835039	462.3108313547643	472.17612787390584	481.8076606917152	491.0910682525452	499.96181077359444	508.4059327844868	516.4383004315922	524.0821112680255	531.3591211490927	538.2878762406675	544.884707330905	551.1645701967267	557.1410464832063	562.8255576311443	568.225586835196	573.3410678581772	578.1575691343741	582.6356552178503	586.7001970660393	590.2418233188486	
447.44220273118464	457.4162678024547	467.28156432161427	476.9130971394383	486.19650470027887	495.06724722133777	503.51136923223726	511.5437368793517	519.187547715793	526.464557596868	533.3933126884434	539.9901437786909	546.2700066445168	552.2464829310047	557.9309940789427	563.3310232829996	568.4465043059948	573.2630055821927	577.7410916656667	581.8056335138635	585.347259766675	
441.53597791288047	451.51004298416785	461.3753395033604	471.00687232121663	480.29027988207326	489.1610224031443	497.6051444140522	505.6375120611724	513.2813228976229	520.5583327787043	527.4870878702875	534.0839189605383	540.363781826371	546.3402581128671	552.0247692608149	557.4247984648769	562.5402794878661	567.3567807640749	571.8348668475504	575.8994086957613	579.4410349485679	
434.4746263296544	444.44869140097046	454.3139879202158	463.94552073811485	473.22892829899763	482.09967082008086	490.543792830998	498.5761604781263	506.21997131458585	513.4969811956723	520.4257362872634	527.022567377522	533.3024302433666	539.2789065298631	544.963417677814	550.363446881885	555.4789279048922	560.2954291811002	564.7735152645868	568.8380571127934	572.3796833656121	
426.2303481662127	436.2044132375376	446.06970975679934	455.70124257471446	464.98465013560934	473.8553926567029	482.2995146676276	490.33188231476566	497.9756931512353	505.2527030323316	512.1814581239302	518.7782892142017	525.0581520800524	531.0346283665599	536.7191395145206	542.1191687185976	547.234649741609	552.0511510178228	556.5292371013187	560.593778949537	564.1354052023592	
